,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:06:00,-0.5777777777777777,-10.6,-11.333333333333334,-5.955555555555556,-13.133333333333333,10.8,18.4,-16.022222222222222,9.4,7.088888888888889,-0.8,19.044444444444444
2020-09-23 16:07:00,-0.7333333333333333,-10.577777777777778,-11.488888888888889,-5.911111111111111,-13.177777777777777,10.866666666666667,18.6,-16.11111111111111,9.666666666666666,7.133333333333334,-0.7777777777777778,19.155555555555555
2020-09-23 16:08:00,-0.8444444444444444,-10.555555555555555,-11.666666666666666,-5.822222222222222,-13.222222222222221,10.933333333333334,18.8,-16.2,9.933333333333334,7.177777777777778,-0.7777777777777778,19.244444444444444
2020-09-23 16:09:00,-0.9333333333333333,-10.555555555555555,-11.822222222222223,-5.777777777777778,-13.244444444444444,11.0,19.0,-16.266666666666666,10.2,7.222222222222222,-0.8222222222222222,19.377777777777776
2020-09-23 16:10:00,-1.0444444444444445,-10.6,-11.955555555555556,-5.711111111111111,-13.311111111111112,11.044444444444444,19.22222222222222,-16.31111111111111,10.444444444444445,7.266666666666667,-0.8666666666666667,19.488888888888887
2020-09-23 16:11:00,-1.1333333333333333,-10.622222222222222,-12.066666666666666,-5.644444444444445,-13.355555555555556,11.11111111111111,19.444444444444443,-16.355555555555554,10.666666666666666,7.288888888888889,-0.8666666666666667,19.555555555555557
2020-09-23 16:12:00,-1.2222222222222223,-10.6,-12.222222222222221,-5.6,-13.377777777777778,11.2,19.711111111111112,-16.377777777777776,10.88888888888889,7.288888888888889,-0.8444444444444444,19.644444444444446
2020-09-23 16:13:00,-1.3333333333333333,-10.6,-12.355555555555556,-5.555555555555555,-13.4,11.28888888888889,19.977777777777778,-16.42222222222222,11.11111111111111,7.266666666666667,-0.8222222222222222,19.77777777777778
2020-09-23 16:14:00,-1.4444444444444444,-10.644444444444444,-12.466666666666667,-5.488888888888889,-13.466666666666667,11.422222222222222,20.22222222222222,-16.42222222222222,11.311111111111112,7.2444444444444445,-0.8,19.955555555555556
2020-09-23 16:15:00,-1.5555555555555556,-10.666666666666666,-12.533333333333333,-5.4222222222222225,-13.555555555555555,11.6,20.488888888888887,-16.42222222222222,11.511111111111111,7.222222222222222,-0.7555555555555555,20.08888888888889
2020-09-23 16:16:00,-1.6222222222222222,-10.666666666666666,-12.622222222222222,-5.355555555555555,-13.644444444444444,11.8,20.755555555555556,-16.42222222222222,11.688888888888888,7.2444444444444445,-0.6666666666666666,20.177777777777777
2020-09-23 16:17:00,-1.6888888888888889,-10.688888888888888,-12.688888888888888,-5.311111111111111,-13.755555555555556,12.044444444444444,21.0,-16.4,11.866666666666667,7.288888888888889,-0.5777777777777777,20.22222222222222
2020-09-23 16:18:00,-1.7555555555555555,-10.71111111111111,-12.755555555555556,-5.266666666666667,-13.822222222222223,12.28888888888889,21.266666666666666,-16.377777777777776,12.0,7.333333333333333,-0.4666666666666667,20.244444444444444
2020-09-23 16:19:00,-1.8666666666666667,-10.777777777777779,-12.844444444444445,-5.2444444444444445,-13.88888888888889,12.511111111111111,21.555555555555557,-16.377777777777776,12.133333333333333,7.355555555555555,-0.3333333333333333,20.266666666666666
2020-09-23 16:20:00,-1.9333333333333333,-10.822222222222223,-12.933333333333334,-5.2,-13.955555555555556,12.733333333333333,21.866666666666667,-16.333333333333332,12.244444444444444,7.355555555555555,-0.17777777777777778,20.31111111111111
2020-09-23 16:21:00,-2.0,-10.822222222222223,-12.977777777777778,-5.177777777777778,-14.066666666666666,12.977777777777778,22.177777777777777,-16.244444444444444,12.4,7.333333333333333,-0.044444444444444446,20.4
2020-09-23 16:22:00,-2.111111111111111,-10.822222222222223,-13.022222222222222,-5.155555555555556,-14.177777777777777,13.177777777777777,22.466666666666665,-16.177777777777777,12.533333333333333,7.311111111111111,0.08888888888888889,20.444444444444443
2020-09-23 16:23:00,-2.2444444444444445,-10.866666666666667,-13.044444444444444,-5.133333333333334,-14.266666666666667,13.4,22.733333333333334,-16.08888888888889,12.644444444444444,7.333333333333333,0.2,20.466666666666665
2020-09-23 16:24:00,-2.3777777777777778,-10.911111111111111,-13.11111111111111,-5.133333333333334,-14.377777777777778,13.577777777777778,23.022222222222222,-16.0,12.733333333333333,7.377777777777778,0.3111111111111111,20.488888888888887
2020-09-23 16:25:00,-2.511111111111111,-10.977777777777778,-13.155555555555555,-5.133333333333334,-14.488888888888889,13.71111111111111,23.266666666666666,-15.88888888888889,12.822222222222223,7.466666666666667,0.4222222222222222,20.511111111111113
2020-09-23 16:26:00,-2.6666666666666665,-11.066666666666666,-13.2,-5.133333333333334,-14.577777777777778,13.844444444444445,23.511111111111113,-15.777777777777779,12.88888888888889,7.555555555555555,0.5111111111111111,20.488888888888887
2020-09-23 16:27:00,-2.8222222222222224,-11.177777777777777,-13.244444444444444,-5.177777777777778,-14.666666666666666,13.955555555555556,23.77777777777778,-15.644444444444444,12.955555555555556,7.644444444444445,0.6,20.488888888888887
2020-09-23 16:28:00,-2.977777777777778,-11.28888888888889,-13.311111111111112,-5.2,-14.755555555555556,14.022222222222222,24.08888888888889,-15.511111111111111,13.022222222222222,7.7555555555555555,0.7111111111111111,20.444444444444443
2020-09-23 16:29:00,-3.1777777777777776,-11.4,-13.377777777777778,-5.222222222222222,-14.822222222222223,14.066666666666666,24.377777777777776,-15.422222222222222,13.11111111111111,7.844444444444444,0.8222222222222222,20.355555555555554
2020-09-23 16:30:00,-3.3777777777777778,-11.511111111111111,-13.4,-5.2444444444444445,-14.844444444444445,14.155555555555555,24.644444444444446,-15.311111111111112,13.2,7.933333333333334,0.8888888888888888,20.266666666666666
2020-09-23 16:31:00,-3.577777777777778,-11.644444444444444,-13.422222222222222,-5.266666666666667,-14.844444444444445,14.2,24.91111111111111,-15.155555555555555,13.28888888888889,8.044444444444444,0.9777777777777777,20.177777777777777
2020-09-23 16:32:00,-3.7555555555555555,-11.755555555555556,-13.422222222222222,-5.266666666666667,-14.822222222222223,14.266666666666667,25.177777777777777,-14.955555555555556,13.377777777777778,8.2,1.0666666666666667,20.08888888888889
2020-09-23 16:33:00,-3.911111111111111,-11.866666666666667,-13.444444444444445,-5.266666666666667,-14.777777777777779,14.377777777777778,25.488888888888887,-14.71111111111111,13.466666666666667,8.355555555555556,1.1777777777777778,20.0
2020-09-23 16:34:00,-4.044444444444444,-11.977777777777778,-13.488888888888889,-5.2444444444444445,-14.71111111111111,14.488888888888889,25.77777777777778,-14.466666666666667,13.533333333333333,8.511111111111111,1.2444444444444445,19.933333333333334
2020-09-23 16:35:00,-4.2,-12.044444444444444,-13.511111111111111,-5.2,-14.622222222222222,14.577777777777778,26.022222222222222,-14.222222222222221,13.644444444444444,8.644444444444444,1.288888888888889,19.88888888888889
2020-09-23 16:36:00,-4.377777777777778,-12.066666666666666,-13.555555555555555,-5.111111111111111,-14.488888888888889,14.666666666666666,26.288888888888888,-13.933333333333334,13.733333333333333,8.8,1.3333333333333333,19.822222222222223
2020-09-23 16:37:00,-4.533333333333333,-12.11111111111111,-13.6,-5.044444444444444,-14.355555555555556,14.733333333333333,26.511111111111113,-13.688888888888888,13.8,9.0,1.3777777777777778,19.755555555555556
2020-09-23 16:38:00,-4.666666666666667,-12.177777777777777,-13.666666666666666,-5.022222222222222,-14.2,14.822222222222223,26.711111111111112,-13.444444444444445,13.844444444444445,9.244444444444444,1.4444444444444444,19.711111111111112
2020-09-23 16:39:00,-4.8,-12.28888888888889,-13.688888888888888,-5.022222222222222,-14.044444444444444,14.955555555555556,26.91111111111111,-13.244444444444444,13.911111111111111,9.466666666666667,1.511111111111111,19.711111111111112
2020-09-23 16:40:00,-4.888888888888889,-12.444444444444445,-13.733333333333333,-5.022222222222222,-13.88888888888889,15.088888888888889,27.08888888888889,-13.044444444444444,14.0,9.688888888888888,1.5777777777777777,19.68888888888889
2020-09-23 16:41:00,-4.955555555555556,-12.555555555555555,-13.733333333333333,-5.022222222222222,-13.733333333333333,15.266666666666667,27.266666666666666,-12.822222222222223,14.088888888888889,9.866666666666667,1.6888888888888889,19.622222222222224
2020-09-23 16:42:00,-5.044444444444444,-12.644444444444444,-13.777777777777779,-5.0,-13.577777777777778,15.4,27.466666666666665,-12.6,14.155555555555555,10.022222222222222,1.8,19.57777777777778
2020-09-23 16:43:00,-5.133333333333334,-12.71111111111111,-13.8,-4.955555555555556,-13.4,15.488888888888889,27.68888888888889,-12.4,14.222222222222221,10.177777777777777,1.9111111111111112,19.511111111111113
2020-09-23 16:44:00,-5.2,-12.733333333333333,-13.844444444444445,-4.911111111111111,-13.244444444444444,15.577777777777778,27.866666666666667,-12.2,14.311111111111112,10.377777777777778,2.066666666666667,19.444444444444443
2020-09-23 16:45:00,-5.266666666666667,-12.8,-13.88888888888889,-4.844444444444444,-13.133333333333333,15.644444444444444,28.0,-11.955555555555556,14.377777777777778,10.555555555555555,2.1777777777777776,19.377777777777776
2020-09-23 16:46:00,-5.333333333333333,-12.844444444444445,-13.977777777777778,-4.8,-13.044444444444444,15.666666666666666,28.11111111111111,-11.666666666666666,14.422222222222222,10.733333333333333,2.2666666666666666,19.31111111111111
2020-09-23 16:47:00,-5.4,-12.88888888888889,-14.044444444444444,-4.8,-12.933333333333334,15.666666666666666,28.22222222222222,-11.422222222222222,14.444444444444445,10.88888888888889,2.3333333333333335,19.244444444444444
2020-09-23 16:48:00,-5.444444444444445,-12.88888888888889,-14.11111111111111,-4.844444444444444,-12.822222222222223,15.688888888888888,28.31111111111111,-11.222222222222221,14.444444444444445,11.066666666666666,2.3555555555555556,19.177777777777777
2020-09-23 16:49:00,-5.511111111111111,-12.911111111111111,-14.222222222222221,-4.888888888888889,-12.71111111111111,15.71111111111111,28.42222222222222,-11.066666666666666,14.466666666666667,11.2,2.3777777777777778,19.11111111111111
2020-09-23 16:50:00,-5.5777777777777775,-12.933333333333334,-14.355555555555556,-4.888888888888889,-12.622222222222222,15.755555555555556,28.533333333333335,-10.88888888888889,14.488888888888889,11.355555555555556,2.4,19.066666666666666
2020-09-23 16:51:00,-5.666666666666667,-12.911111111111111,-14.488888888888889,-4.888888888888889,-12.533333333333333,15.8,28.622222222222224,-10.71111111111111,14.488888888888889,11.533333333333333,2.466666666666667,18.977777777777778
2020-09-23 16:52:00,-5.733333333333333,-12.88888888888889,-14.622222222222222,-4.911111111111111,-12.488888888888889,15.822222222222223,28.711111111111112,-10.533333333333333,14.511111111111111,11.688888888888888,2.488888888888889,18.88888888888889
2020-09-23 16:53:00,-5.822222222222222,-12.866666666666667,-14.755555555555556,-4.955555555555556,-12.444444444444445,15.844444444444445,28.822222222222223,-10.333333333333334,14.533333333333333,11.822222222222223,2.488888888888889,18.822222222222223
2020-09-23 16:54:00,-5.933333333333334,-12.844444444444445,-14.911111111111111,-5.0,-12.377777777777778,15.844444444444445,28.933333333333334,-10.155555555555555,14.577777777777778,11.977777777777778,2.511111111111111,18.755555555555556
2020-09-23 16:55:00,-6.0,-12.777777777777779,-15.088888888888889,-5.044444444444444,-12.266666666666667,15.844444444444445,29.044444444444444,-10.022222222222222,14.644444444444444,12.133333333333333,2.533333333333333,18.711111111111112
2020-09-23 16:56:00,-6.044444444444444,-12.688888888888888,-15.28888888888889,-5.066666666666666,-12.155555555555555,15.866666666666667,29.11111111111111,-9.866666666666667,14.733333333333333,12.311111111111112,2.533333333333333,18.711111111111112
2020-09-23 16:57:00,-6.088888888888889,-12.622222222222222,-15.444444444444445,-5.066666666666666,-12.088888888888889,15.866666666666667,29.177777777777777,-9.733333333333333,14.822222222222223,12.511111111111111,2.511111111111111,18.733333333333334
2020-09-23 16:58:00,-6.133333333333334,-12.577777777777778,-15.644444444444444,-5.066666666666666,-12.022222222222222,15.866666666666667,29.2,-9.6,14.933333333333334,12.755555555555556,2.466666666666667,18.711111111111112
2020-09-23 16:59:00,-6.177777777777778,-12.488888888888889,-15.866666666666667,-5.066666666666666,-11.911111111111111,15.822222222222223,29.244444444444444,-9.466666666666667,15.022222222222222,12.977777777777778,2.4,18.644444444444446
2020-09-23 17:00:00,-6.177777777777778,-12.377777777777778,-16.133333333333333,-5.022222222222222,-11.822222222222223,15.755555555555556,29.31111111111111,-9.333333333333334,15.133333333333333,13.2,2.311111111111111,18.6
2020-09-23 17:01:00,-6.222222222222222,-12.28888888888889,-16.42222222222222,-4.933333333333334,-11.777777777777779,15.688888888888888,29.377777777777776,-9.222222222222221,15.222222222222221,13.377777777777778,2.1777777777777776,18.555555555555557
2020-09-23 17:02:00,-6.222222222222222,-12.2,-16.68888888888889,-4.844444444444444,-11.71111111111111,15.6,29.466666666666665,-9.133333333333333,15.311111111111112,13.511111111111111,2.022222222222222,18.533333333333335
2020-09-23 17:03:00,-6.177777777777778,-12.11111111111111,-16.91111111111111,-4.733333333333333,-11.644444444444444,15.466666666666667,29.533333333333335,-9.044444444444444,15.422222222222222,13.666666666666666,1.8666666666666667,18.533333333333335
2020-09-23 17:04:00,-6.111111111111111,-12.0,-17.11111111111111,-4.644444444444445,-11.555555555555555,15.355555555555556,29.6,-8.977777777777778,15.555555555555555,13.866666666666667,1.6888888888888889,18.555555555555557
2020-09-23 17:05:00,-6.044444444444444,-11.911111111111111,-17.31111111111111,-4.533333333333333,-11.422222222222222,15.222222222222221,29.666666666666668,-8.955555555555556,15.733333333333333,14.066666666666666,1.488888888888889,18.555555555555557
2020-09-23 17:06:00,-5.955555555555556,-11.844444444444445,-17.555555555555557,-4.444444444444445,-11.28888888888889,15.066666666666666,29.68888888888889,-8.977777777777778,15.866666666666667,14.28888888888889,1.3333333333333333,18.555555555555557
2020-09-23 17:07:00,-5.822222222222222,-11.777777777777779,-17.822222222222223,-4.333333333333333,-11.177777777777777,14.933333333333334,29.68888888888889,-9.0,16.0,14.511111111111111,1.2,18.555555555555557
2020-09-23 17:08:00,-5.688888888888889,-11.71111111111111,-18.066666666666666,-4.2444444444444445,-11.11111111111111,14.8,29.711111111111112,-9.066666666666666,16.133333333333333,14.688888888888888,1.0666666666666667,18.555555555555557
2020-09-23 17:09:00,-5.5777777777777775,-11.622222222222222,-18.31111111111111,-4.133333333333334,-11.022222222222222,14.688888888888888,29.68888888888889,-9.133333333333333,16.288888888888888,14.866666666666667,0.9333333333333333,18.6
2020-09-23 17:10:00,-5.4222222222222225,-11.533333333333333,-18.6,-4.022222222222222,-10.911111111111111,14.577777777777778,29.666666666666668,-9.222222222222221,16.466666666666665,15.044444444444444,0.8,18.622222222222224
2020-09-23 17:11:00,-5.266666666666667,-11.466666666666667,-18.88888888888889,-3.911111111111111,-10.8,14.488888888888889,29.622222222222224,-9.28888888888889,16.68888888888889,15.222222222222221,0.6666666666666666,18.68888888888889
2020-09-23 17:12:00,-5.088888888888889,-11.377777777777778,-19.2,-3.7555555555555555,-10.666666666666666,14.422222222222222,29.555555555555557,-9.355555555555556,16.933333333333334,15.377777777777778,0.5333333333333333,18.77777777777778
2020-09-23 17:13:00,-4.911111111111111,-11.244444444444444,-19.466666666666665,-3.6444444444444444,-10.533333333333333,14.377777777777778,29.488888888888887,-9.444444444444445,17.155555555555555,15.511111111111111,0.37777777777777777,18.88888888888889
2020-09-23 17:14:00,-4.733333333333333,-11.155555555555555,-19.755555555555556,-3.5555555555555554,-10.422222222222222,14.355555555555556,29.444444444444443,-9.511111111111111,17.355555555555554,15.644444444444444,0.17777777777777778,19.0
2020-09-23 17:15:00,-4.5777777777777775,-11.088888888888889,-20.066666666666666,-3.4444444444444446,-10.355555555555556,14.311111111111112,29.4,-9.577777777777778,17.57777777777778,15.777777777777779,0.0,19.066666666666666
2020-09-23 17:16:00,-4.4222222222222225,-11.022222222222222,-20.355555555555554,-3.311111111111111,-10.28888888888889,14.311111111111112,29.4,-9.644444444444444,17.755555555555556,15.933333333333334,-0.2,19.11111111111111
2020-09-23 17:17:00,-4.288888888888889,-10.933333333333334,-20.68888888888889,-3.1777777777777776,-10.244444444444444,14.311111111111112,29.355555555555554,-9.71111111111111,17.933333333333334,16.044444444444444,-0.4222222222222222,19.177777777777777
2020-09-23 17:18:00,-4.155555555555556,-10.88888888888889,-21.022222222222222,-3.066666666666667,-10.222222222222221,14.28888888888889,29.31111111111111,-9.8,18.11111111111111,16.177777777777777,-0.6444444444444445,19.244444444444444
2020-09-23 17:19:00,-4.022222222222222,-10.866666666666667,-21.355555555555554,-2.9555555555555557,-10.2,14.266666666666667,29.31111111111111,-9.844444444444445,18.288888888888888,16.288888888888888,-0.8222222222222222,19.333333333333332
2020-09-23 17:20:00,-3.888888888888889,-10.866666666666667,-21.711111111111112,-2.888888888888889,-10.2,14.244444444444444,29.31111111111111,-9.933333333333334,18.466666666666665,16.377777777777776,-0.9777777777777777,19.42222222222222
2020-09-23 17:21:00,-3.7555555555555555,-10.866666666666667,-22.066666666666666,-2.8222222222222224,-10.244444444444444,14.177777777777777,29.288888888888888,-10.044444444444444,18.68888888888889,16.444444444444443,-1.1111111111111112,19.533333333333335
2020-09-23 17:22:00,-3.6222222222222222,-10.866666666666667,-22.4,-2.7333333333333334,-10.28888888888889,14.088888888888889,29.31111111111111,-10.133333333333333,18.955555555555556,16.466666666666665,-1.2222222222222223,19.68888888888889
2020-09-23 17:23:00,-3.511111111111111,-10.866666666666667,-22.68888888888889,-2.6222222222222222,-10.333333333333334,13.955555555555556,29.31111111111111,-10.177777777777777,19.244444444444444,16.444444444444443,-1.3111111111111111,19.8
2020-09-23 17:24:00,-3.422222222222222,-10.866666666666667,-22.977777777777778,-2.488888888888889,-10.377777777777778,13.777777777777779,29.31111111111111,-10.222222222222221,19.511111111111113,16.444444444444443,-1.4444444444444444,19.91111111111111
2020-09-23 17:25:00,-3.3333333333333335,-10.844444444444445,-23.22222222222222,-2.3555555555555556,-10.466666666666667,13.644444444444444,29.355555555555554,-10.28888888888889,19.755555555555556,16.444444444444443,-1.5555555555555556,20.022222222222222
2020-09-23 17:26:00,-3.2222222222222223,-10.844444444444445,-23.488888888888887,-2.2222222222222223,-10.6,13.488888888888889,29.42222222222222,-10.4,20.0,16.488888888888887,-1.6666666666666667,20.177777777777777
2020-09-23 17:27:00,-3.088888888888889,-10.88888888888889,-23.733333333333334,-2.1333333333333333,-10.71111111111111,13.333333333333334,29.444444444444443,-10.488888888888889,20.266666666666666,16.57777777777778,-1.7777777777777777,20.288888888888888
2020-09-23 17:28:00,-3.0,-10.977777777777778,-24.0,-2.0444444444444443,-10.866666666666667,13.2,29.444444444444443,-10.577777777777778,20.555555555555557,16.644444444444446,-1.8888888888888888,20.377777777777776
2020-09-23 17:29:00,-2.933333333333333,-11.11111111111111,-24.266666666666666,-1.9555555555555555,-10.977777777777778,13.044444444444444,29.466666666666665,-10.688888888888888,20.844444444444445,16.666666666666668,-2.0,20.444444444444443
2020-09-23 17:30:00,-2.8444444444444446,-11.222222222222221,-24.555555555555557,-1.8666666666666667,-11.044444444444444,12.911111111111111,29.488888888888887,-10.8,21.11111111111111,16.666666666666668,-2.111111111111111,20.533333333333335
2020-09-23 17:31:00,-2.7555555555555555,-11.311111111111112,-24.8,-1.7333333333333334,-11.11111111111111,12.822222222222223,29.555555555555557,-10.911111111111111,21.355555555555554,16.622222222222224,-2.2,20.666666666666668
2020-09-23 17:32:00,-2.7111111111111112,-11.4,-25.044444444444444,-1.5555555555555556,-11.2,12.733333333333333,29.622222222222224,-11.022222222222222,21.57777777777778,16.6,-2.2666666666666666,20.77777777777778
2020-09-23 17:33:00,-2.6444444444444444,-11.533333333333333,-25.288888888888888,-1.3555555555555556,-11.266666666666667,12.644444444444444,29.666666666666668,-11.133333333333333,21.8,16.6,-2.2888888888888888,20.844444444444445
2020-09-23 17:34:00,-2.577777777777778,-11.644444444444444,-25.488888888888887,-1.2,-11.333333333333334,12.577777777777778,29.68888888888889,-11.222222222222221,22.022222222222222,16.6,-2.2888888888888888,20.88888888888889
2020-09-23 17:35:00,-2.511111111111111,-11.733333333333333,-25.666666666666668,-1.0888888888888888,-11.422222222222222,12.488888888888889,29.711111111111112,-11.333333333333334,22.2,16.57777777777778,-2.2888888888888888,20.933333333333334
2020-09-23 17:36:00,-2.4444444444444446,-11.822222222222223,-25.822222222222223,-0.9777777777777777,-11.511111111111111,12.355555555555556,29.755555555555556,-11.444444444444445,22.377777777777776,16.555555555555557,-2.311111111111111,20.977777777777778
2020-09-23 17:37:00,-2.3777777777777778,-11.955555555555556,-25.977777777777778,-0.8444444444444444,-11.6,12.222222222222221,29.77777777777778,-11.6,22.511111111111113,16.555555555555557,-2.3333333333333335,21.066666666666666
2020-09-23 17:38:00,-2.311111111111111,-12.088888888888889,-26.11111111111111,-0.7111111111111111,-11.71111111111111,12.066666666666666,29.77777777777778,-11.755555555555556,22.644444444444446,16.555555555555557,-2.3333333333333335,21.133333333333333
2020-09-23 17:39:00,-2.2444444444444445,-12.222222222222221,-26.244444444444444,-0.5777777777777777,-11.866666666666667,11.955555555555556,29.733333333333334,-11.911111111111111,22.77777777777778,16.57777777777778,-2.3333333333333335,21.155555555555555
2020-09-23 17:40:00,-2.2222222222222223,-12.377777777777778,-26.355555555555554,-0.4888888888888889,-12.044444444444444,11.844444444444445,29.68888888888889,-12.066666666666666,22.88888888888889,16.622222222222224,-2.3555555555555556,21.177777777777777
2020-09-23 17:41:00,-2.2,-12.533333333333333,-26.466666666666665,-0.37777777777777777,-12.222222222222221,11.71111111111111,29.644444444444446,-12.266666666666667,23.0,16.666666666666668,-2.4,21.2
2020-09-23 17:42:00,-2.1777777777777776,-12.71111111111111,-26.622222222222224,-0.26666666666666666,-12.4,11.622222222222222,29.555555555555557,-12.466666666666667,23.08888888888889,16.711111111111112,-2.466666666666667,21.177777777777777
2020-09-23 17:43:00,-2.111111111111111,-12.866666666666667,-26.77777777777778,-0.15555555555555556,-12.622222222222222,11.533333333333333,29.488888888888887,-12.688888888888888,23.2,16.755555555555556,-2.533333333333333,21.155555555555555
2020-09-23 17:44:00,-2.066666666666667,-13.044444444444444,-26.955555555555556,-0.06666666666666667,-12.866666666666667,11.466666666666667,29.4,-12.911111111111111,23.31111111111111,16.822222222222223,-2.6,21.177777777777777
2020-09-23 17:45:00,-2.022222222222222,-13.244444444444444,-27.08888888888889,0.0,-13.088888888888889,11.422222222222222,29.266666666666666,-13.155555555555555,23.42222222222222,16.844444444444445,-2.6444444444444444,21.22222222222222
2020-09-23 17:46:00,-1.9777777777777779,-13.444444444444445,-27.2,0.044444444444444446,-13.28888888888889,11.355555555555556,29.155555555555555,-13.377777777777778,23.533333333333335,16.866666666666667,-2.6666666666666665,21.266666666666666
2020-09-23 17:47:00,-1.9777777777777779,-13.6,-27.333333333333332,0.1111111111111111,-13.511111111111111,11.28888888888889,29.022222222222222,-13.6,23.622222222222224,16.91111111111111,-2.688888888888889,21.288888888888888
2020-09-23 17:48:00,-1.9777777777777779,-13.8,-27.488888888888887,0.2,-13.733333333333333,11.266666666666667,28.88888888888889,-13.844444444444445,23.68888888888889,16.91111111111111,-2.7333333333333334,21.31111111111111
2020-09-23 17:49:00,-2.0,-14.022222222222222,-27.622222222222224,0.3111111111111111,-14.0,11.2,28.77777777777778,-14.044444444444444,23.711111111111112,16.91111111111111,-2.7777777777777777,21.355555555555554
2020-09-23 17:50:00,-2.066666666666667,-14.266666666666667,-27.755555555555556,0.4222222222222222,-14.266666666666667,11.177777777777777,28.666666666666668,-14.222222222222221,23.733333333333334,16.91111111111111,-2.8444444444444446,21.42222222222222
2020-09-23 17:51:00,-2.1777777777777776,-14.533333333333333,-27.866666666666667,0.5555555555555556,-14.488888888888889,11.177777777777777,28.555555555555557,-14.355555555555556,23.755555555555556,16.866666666666667,-2.9555555555555557,21.466666666666665
2020-09-23 17:52:00,-2.2888888888888888,-14.8,-27.933333333333334,0.6666666666666666,-14.666666666666666,11.177777777777777,28.444444444444443,-14.488888888888889,23.77777777777778,16.866666666666667,-3.111111111111111,21.555555555555557
2020-09-23 17:53:00,-2.4,-15.044444444444444,-28.044444444444444,0.8,-14.8,11.133333333333333,28.31111111111111,-14.6,23.8,16.91111111111111,-3.2444444444444445,21.666666666666668
2020-09-23 17:54:00,-2.511111111111111,-15.311111111111112,-28.155555555555555,0.9111111111111111,-14.955555555555556,11.11111111111111,28.177777777777777,-14.71111111111111,23.8,16.933333333333334,-3.3555555555555556,21.77777777777778
2020-09-23 17:55:00,-2.6666666666666665,-15.577777777777778,-28.266666666666666,1.0444444444444445,-15.088888888888889,11.11111111111111,28.08888888888889,-14.822222222222223,23.77777777777778,16.955555555555556,-3.4444444444444446,21.91111111111111
2020-09-23 17:56:00,-2.8,-15.844444444444445,-28.377777777777776,1.1777777777777778,-15.244444444444444,11.11111111111111,27.977777777777778,-14.933333333333334,23.733333333333334,16.977777777777778,-3.511111111111111,22.044444444444444
2020-09-23 17:57:00,-2.933333333333333,-16.08888888888889,-28.444444444444443,1.3111111111111111,-15.4,11.11111111111111,27.844444444444445,-15.066666666666666,23.666666666666668,17.022222222222222,-3.5555555555555554,22.177777777777777
2020-09-23 17:58:00,-3.0444444444444443,-16.377777777777776,-28.555555555555557,1.4444444444444444,-15.533333333333333,11.11111111111111,27.711111111111112,-15.2,23.644444444444446,17.08888888888889,-3.577777777777778,22.288888888888888
2020-09-23 17:59:00,-3.111111111111111,-16.622222222222224,-28.666666666666668,1.5555555555555556,-15.666666666666666,11.133333333333333,27.555555555555557,-15.333333333333334,23.6,17.177777777777777,-3.577777777777778,22.4
2020-09-23 18:00:00,-3.2,-16.844444444444445,-28.77777777777778,1.6222222222222222,-15.777777777777779,11.177777777777777,27.4,-15.466666666666667,23.57777777777778,17.266666666666666,-3.5555555555555554,22.533333333333335
2020-09-23 18:01:00,-3.2444444444444445,-17.022222222222222,-28.88888888888889,1.6666666666666667,-15.933333333333334,11.2,27.22222222222222,-15.644444444444444,23.6,17.333333333333332,-3.533333333333333,22.666666666666668
2020-09-23 18:02:00,-3.2888888888888888,-17.22222222222222,-28.977777777777778,1.711111111111111,-16.044444444444444,11.2,27.08888888888889,-15.844444444444445,23.6,17.444444444444443,-3.533333333333333,22.8
2020-09-23 18:03:00,-3.3333333333333335,-17.4,-29.066666666666666,1.7555555555555555,-16.155555555555555,11.222222222222221,26.933333333333334,-16.044444444444444,23.6,17.555555555555557,-3.577777777777778,22.91111111111111
2020-09-23 18:04:00,-3.422222222222222,-17.555555555555557,-29.155555555555555,1.7777777777777777,-16.266666666666666,11.244444444444444,26.733333333333334,-16.288888888888888,23.644444444444446,17.666666666666668,-3.6222222222222222,23.022222222222222
2020-09-23 18:05:00,-3.488888888888889,-17.68888888888889,-29.22222222222222,1.8444444444444446,-16.333333333333332,11.28888888888889,26.57777777777778,-16.511111111111113,23.68888888888889,17.77777777777778,-3.6666666666666665,23.11111111111111
2020-09-23 18:06:00,-3.5555555555555554,-17.866666666666667,-29.266666666666666,1.8888888888888888,-16.4,11.333333333333334,26.42222222222222,-16.755555555555556,23.68888888888889,17.88888888888889,-3.688888888888889,23.155555555555555
2020-09-23 18:07:00,-3.6222222222222222,-18.0,-29.288888888888888,1.9333333333333333,-16.488888888888887,11.4,26.266666666666666,-16.977777777777778,23.644444444444446,18.0,-3.7555555555555555,23.155555555555555
2020-09-23 18:08:00,-3.688888888888889,-18.133333333333333,-29.333333333333332,1.9777777777777779,-16.6,11.511111111111111,26.11111111111111,-17.2,23.555555555555557,18.11111111111111,-3.8666666666666667,23.2
2020-09-23 18:09:00,-3.7333333333333334,-18.244444444444444,-29.4,2.0,-16.68888888888889,11.644444444444444,25.933333333333334,-17.377777777777776,23.466666666666665,18.2,-3.977777777777778,23.244444444444444
